shipment_id,order_id,order_date,shipping_date,mode_id,region_id,scheduled_days,real_days,delay_days,is_late,is_on_time,sales,delivery_status
176665,73350,2017-12-06,2017-12-12,4,16,4,6,2,1,0,11.54,Late delivery
176664,73349,2017-12-06,2017-12-11,4,14,4,5,1,1,0,11.54,Late delivery
176663,73348,2017-12-06,2017-12-10,4,14,4,4,0,0,1,11.54,Shipping on time
176662,73347,2017-12-06,2017-12-09,3,14,2,3,1,1,0,11.54,Late delivery
176661,73346,2017-12-06,2017-12-08,3,14,2,2,0,0,1,11.54,Shipping on time
176660,73345,2017-12-06,2017-12-12,3,16,2,6,4,1,0,11.54,Late delivery
176659,73344,2017-12-06,2017-12-11,3,17,2,5,3,1,0,11.54,Late delivery
176658,73343,2017-12-06,2017-12-10,4,17,4,4,0,0,1,11.54,Shipping canceled
176657,73342,2017-12-06,2017-12-09,4,17,4,3,0,0,1,11.54,Advance shipping
176656,73341,2017-12-06,2017-12-08,4,17,4,2,0,0,1,11.54,Advance shipping
176655,73340,2017-12-06,2017-12-12,4,17,4,6,2,1,0,11.54,Late delivery
176654,73339,2017-12-06,2017-12-11,4,17,4,5,1,1,0,11.54,Late delivery
176653,73338,2017-12-06,2017-12-10,4,17,4,4,0,0,1,11.54,Shipping on time
176652,73337,2017-12-06,2017-12-09,3,17,2,3,1,1,0,11.54,Late delivery
176651,73336,2017-12-06,2017-12-08,4,17,4,2,0,0,1,11.54,Advance shipping
176650,73335,2017-12-06,2017-12-12,4,16,4,6,2,1,0,11.54,Late delivery
176649,73334,2017-12-06,2017-12-11,4,14,4,5,1,1,0,11.54,Late delivery
176648,73333,2017-12-06,2017-12-10,4,14,4,4,0,0,1,11.54,Shipping on time
176647,73332,2017-12-06,2017-12-09,3,14,2,3,1,1,0,11.54,Late delivery
176646,73331,2017-12-06,2017-12-08,3,16,2,2,0,0,1,11.54,Shipping on time
176645,73330,2017-12-06,2017-12-12,3,16,2,6,4,1,0,11.54,Late delivery
176644,73329,2017-12-06,2017-12-11,3,16,2,5,3,1,0,11.54,Late delivery
176643,73328,2017-12-06,2017-12-10,3,16,2,4,2,1,0,11.54,Late delivery
176642,73327,2017-12-06,2017-12-09,3,16,2,3,1,1,0,11.54,Late delivery
176641,73326,2017-12-06,2017-12-08,1,16,1,2,1,1,0,11.54,Late delivery
176640,73325,2017-12-06,2017-12-12,4,16,4,6,2,1,0,11.54,Late delivery
176639,73324,2017-12-06,2017-12-08,1,17,1,2,1,1,0,11.54,Late delivery
176638,73323,2017-12-06,2017-12-10,3,17,2,4,2,1,0,11.54,Late delivery
176637,73322,2017-12-06,2017-12-09,3,17,2,3,1,1,0,11.54,Late delivery
176636,73321,2017-12-06,2017-12-08,3,15,2,2,0,0,1,11.54,Shipping on time
176635,73320,2017-12-06,2017-12-12,4,14,4,6,2,1,0,11.54,Late delivery
176634,73319,2017-12-06,2017-12-11,4,17,4,5,1,1,0,11.54,Late delivery
176633,73318,2017-12-06,2017-12-10,3,17,2,4,2,1,0,11.54,Late delivery
176632,73317,2017-12-06,2017-12-09,3,17,2,3,1,1,0,11.54,Late delivery
176631,73316,2017-12-06,2017-12-08,4,17,4,2,0,0,1,11.54,Advance shipping
176630,73315,2017-12-06,2017-12-12,4,17,4,6,2,1,0,11.54,Late delivery
176629,73314,2017-12-06,2017-12-11,4,15,4,5,1,1,0,11.54,Late delivery
176628,73313,2017-12-06,2017-12-08,1,16,1,2,1,1,0,11.54,Late delivery
176627,73312,2017-12-06,2017-12-08,1,14,1,2,1,1,0,11.54,Late delivery
176626,73311,2017-12-06,2017-12-06,2,14,0,0,0,0,1,11.54,Shipping on time
176625,73310,2017-12-06,2017-12-06,2,16,0,0,0,0,1,11.54,Shipping on time
176624,73309,2017-12-06,2017-12-11,3,16,2,5,3,1,0,11.54,Late delivery
176623,73308,2017-12-06,2017-12-10,3,17,2,4,2,1,0,11.54,Late delivery
176622,73307,2017-12-06,2017-12-09,3,17,2,3,1,1,0,11.54,Late delivery
176621,73306,2017-12-06,2017-12-08,3,17,2,2,0,0,1,11.54,Shipping on time
176620,73305,2017-12-06,2017-12-08,1,17,1,2,1,1,0,11.54,Late delivery
176619,73304,2017-12-06,2017-12-11,3,17,2,5,3,1,0,11.54,Late delivery
176618,73303,2017-12-06,2017-12-10,3,17,2,4,2,1,0,11.54,Late delivery
176617,73302,2017-12-06,2017-12-09,3,17,2,3,1,1,0,11.54,Late delivery
176616,73301,2017-12-06,2017-12-08,3,15,2,2,0,0,1,11.54,Shipping on time
176615,73300,2017-12-05,2017-12-11,4,15,4,6,2,1,0,11.54,Late delivery
176614,73299,2017-12-05,2017-12-10,3,15,2,5,3,1,0,11.54,Late delivery
176613,73298,2017-12-05,2017-12-09,3,16,2,4,2,1,0,11.54,Late delivery
176612,73297,2017-12-05,2017-12-08,3,16,2,3,1,1,0,11.54,Late delivery
176611,73296,2017-12-05,2017-12-07,3,16,2,2,0,0,1,11.54,Shipping on time
176610,73295,2017-12-05,2017-12-11,3,17,2,6,4,1,0,11.54,Late delivery
176609,73294,2017-12-05,2017-12-10,3,17,2,5,3,1,0,11.54,Late delivery
176608,73293,2017-12-05,2017-12-09,3,17,2,4,2,1,0,11.54,Late delivery
176607,73292,2017-12-05,2017-12-08,3,14,2,3,1,1,0,11.54,Late delivery
176606,73291,2017-12-05,2017-12-07,3,17,2,2,0,0,1,11.54,Shipping on time
176605,73290,2017-12-05,2017-12-07,1,17,1,2,1,1,0,11.54,Late delivery
176604,73289,2017-12-05,2017-12-07,1,16,1,2,1,1,0,11.54,Late delivery
176603,73288,2017-12-05,2017-12-07,1,14,1,2,1,1,0,11.54,Late delivery
176602,73287,2017-12-05,2017-12-07,1,14,1,2,1,1,0,11.54,Late delivery
176601,73286,2017-12-05,2017-12-07,1,16,1,2,1,1,0,11.54,Late delivery
176600,73285,2017-12-05,2017-12-07,1,16,1,2,1,1,0,11.54,Late delivery
176599,73284,2017-12-05,2017-12-07,1,16,1,2,1,1,0,11.54,Late delivery
176598,73283,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176597,73282,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176596,73281,2017-12-05,2017-12-07,4,15,4,2,0,0,1,11.54,Advance shipping
176595,73280,2017-12-05,2017-12-06,2,16,0,1,1,1,0,11.54,Late delivery
176594,73279,2017-12-05,2017-12-10,4,15,4,5,1,1,0,11.54,Late delivery
176593,73278,2017-12-05,2017-12-09,3,15,2,4,2,1,0,11.54,Late delivery
176592,73277,2017-12-05,2017-12-08,4,15,4,3,0,0,1,11.54,Advance shipping
176591,73276,2017-12-05,2017-12-07,4,17,4,2,0,0,1,11.54,Advance shipping
176590,73275,2017-12-05,2017-12-11,4,17,4,6,2,1,0,11.54,Late delivery
176589,73274,2017-12-05,2017-12-10,4,17,4,5,1,1,0,11.54,Late delivery
176588,73273,2017-12-05,2017-12-09,4,17,4,4,0,0,1,11.54,Shipping on time
176587,73272,2017-12-05,2017-12-08,4,16,4,3,0,0,1,11.54,Advance shipping
176586,73271,2017-12-05,2017-12-07,4,16,4,2,0,0,1,11.54,Advance shipping
176585,73270,2017-12-05,2017-12-11,4,16,4,6,2,1,0,11.54,Late delivery
176584,73269,2017-12-05,2017-12-10,4,14,4,5,1,1,0,11.54,Late delivery
176583,73268,2017-12-05,2017-12-09,4,14,4,4,0,0,1,11.54,Shipping on time
176582,73267,2017-12-05,2017-12-08,4,17,4,3,0,0,1,11.54,Advance shipping
176581,73266,2017-12-05,2017-12-07,4,17,4,2,0,0,1,11.54,Advance shipping
176580,73265,2017-12-05,2017-12-05,2,15,0,0,0,0,1,11.54,Shipping on time
176579,73264,2017-12-05,2017-12-10,4,14,4,5,1,1,0,11.54,Late delivery
176578,73263,2017-12-05,2017-12-09,4,14,4,4,0,0,1,11.54,Shipping on time
176577,73262,2017-12-05,2017-12-08,4,14,4,3,0,0,1,11.54,Advance shipping
176576,73261,2017-12-05,2017-12-07,4,14,4,2,0,0,1,11.54,Advance shipping
176575,73260,2017-12-05,2017-12-11,4,14,4,6,2,1,0,11.54,Late delivery
176574,73259,2017-12-05,2017-12-10,4,14,4,5,1,1,0,11.54,Late delivery
176573,73258,2017-12-05,2017-12-09,4,14,4,4,0,0,1,11.54,Shipping on time
176572,73257,2017-12-05,2017-12-08,4,17,4,3,0,0,1,11.54,Advance shipping
176571,73256,2017-12-05,2017-12-07,4,15,4,2,0,0,1,11.54,Advance shipping
176570,73255,2017-12-05,2017-12-11,4,15,4,6,2,1,0,11.54,Late delivery
176569,73254,2017-12-05,2017-12-10,4,17,4,5,1,1,0,11.54,Late delivery
176568,73253,2017-12-05,2017-12-09,3,15,2,4,2,1,0,11.54,Late delivery
176567,73252,2017-12-05,2017-12-08,4,15,4,3,0,0,1,11.54,Advance shipping
176566,73251,2017-12-05,2017-12-07,3,15,2,2,0,0,1,11.54,Shipping on time
176565,73250,2017-12-05,2017-12-11,4,15,4,6,2,1,0,11.54,Late delivery
176564,73249,2017-12-05,2017-12-10,3,15,2,5,3,1,0,11.54,Late delivery
176563,73248,2017-12-05,2017-12-09,4,15,4,4,0,0,1,11.54,Shipping on time
176562,73247,2017-12-05,2017-12-08,4,15,4,3,0,0,1,11.54,Advance shipping
176561,73246,2017-12-05,2017-12-07,4,15,4,2,0,0,1,11.54,Advance shipping
176560,73245,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176559,73244,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176558,73243,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176557,73242,2017-12-05,2017-12-08,4,15,4,3,0,0,1,11.54,Advance shipping
176556,73241,2017-12-05,2017-12-07,4,17,4,2,0,0,1,11.54,Advance shipping
176555,73240,2017-12-05,2017-12-11,4,14,4,6,2,1,0,11.54,Late delivery
176554,73239,2017-12-05,2017-12-10,4,14,4,5,1,1,0,11.54,Late delivery
176553,73238,2017-12-05,2017-12-09,4,14,4,4,0,0,1,11.54,Shipping on time
176552,73237,2017-12-05,2017-12-08,4,15,4,3,0,0,1,11.54,Advance shipping
176551,73236,2017-12-05,2017-12-07,4,15,4,2,0,0,1,11.54,Shipping canceled
176550,73235,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176549,73234,2017-12-05,2017-12-07,1,15,1,2,1,0,1,11.54,Shipping canceled
176548,73233,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176547,73232,2017-12-05,2017-12-07,1,15,1,2,1,1,0,11.54,Late delivery
176546,73231,2017-12-04,2017-12-06,1,15,1,2,1,1,0,11.54,Late delivery
176545,73230,2017-12-04,2017-12-05,2,15,0,1,1,1,0,11.54,Late delivery
176544,73229,2017-12-04,2017-12-09,4,14,4,5,1,1,0,11.54,Late delivery
176543,73228,2017-12-04,2017-12-08,4,14,4,4,0,0,1,11.54,Shipping on time
176542,73227,2017-12-04,2017-12-07,4,17,4,3,0,0,1,11.54,Advance shipping
176541,73226,2017-12-04,2017-12-06,1,17,1,2,1,1,0,11.54,Late delivery
176540,73225,2017-12-04,2017-12-10,3,17,2,6,4,1,0,11.54,Late delivery
176539,73224,2017-12-04,2017-12-09,3,17,2,5,3,1,0,11.54,Late delivery
176538,73223,2017-12-04,2017-12-08,4,17,4,4,0,0,1,11.54,Shipping on time
176537,73222,2017-12-04,2017-12-07,4,17,4,3,0,0,1,11.54,Advance shipping
172191,68880,2017-10-02,2017-10-08,4,9,4,6,2,1,0,199.99,Late delivery
172164,68866,2017-10-02,2017-10-04,4,9,4,2,0,0,1,199.99,Advance shipping
172160,68863,2017-10-02,2017-10-06,4,9,4,4,0,0,1,199.99,Shipping on time
172151,68861,2017-10-02,2017-10-04,3,9,2,2,0,0,1,199.99,Shipping on time
172139,68858,2017-10-02,2017-10-06,4,8,4,4,0,0,1,199.99,Shipping on time
172136,68855,2017-10-02,2017-10-08,4,9,4,6,2,1,0,199.99,Late delivery
172133,68851,2017-10-02,2017-10-04,1,9,1,2,1,1,0,199.99,Late delivery
172128,68848,2017-10-02,2017-10-06,4,9,4,4,0,0,1,199.99,Shipping on time
172113,68842,2017-10-01,2017-10-04,4,9,4,3,0,0,1,199.99,Advance shipping
172109,68842,2017-10-01,2017-10-04,4,9,4,3,0,0,1,199.99,Advance shipping
172099,68836,2017-10-01,2017-10-03,4,9,4,2,0,0,1,199.99,Advance shipping
172075,68827,2017-10-01,2017-10-04,3,9,2,3,1,1,0,199.99,Late delivery
172066,68825,2017-10-01,2017-10-07,3,9,2,6,4,1,0,199.99,Late delivery
172058,68821,2017-10-01,2017-10-03,3,9,2,2,0,0,1,199.99,Shipping on time
172042,68814,2017-10-01,2017-10-06,3,9,2,5,3,1,0,199.99,Late delivery
172027,68808,2017-10-01,2017-10-05,4,7,4,4,0,0,1,199.99,Shipping on time
172024,68807,2017-10-01,2017-10-04,4,7,4,3,0,0,1,199.99,Advance shipping
172020,68806,2017-10-01,2017-10-03,4,7,4,2,0,0,1,199.99,Advance shipping
172011,68802,2017-10-01,2017-10-04,4,7,4,3,0,0,1,199.99,Advance shipping
172008,68802,2017-10-01,2017-10-04,4,7,4,3,0,0,1,199.99,Advance shipping
171998,68795,2017-10-01,2017-10-07,4,9,4,6,2,1,0,199.99,Late delivery
171997,68795,2017-10-01,2017-10-07,4,9,4,6,2,1,0,199.99,Late delivery
171983,68788,2017-10-01,2017-10-05,4,9,4,4,0,0,1,199.99,Shipping on time
171974,68784,2017-10-01,2017-10-06,4,9,4,5,1,1,0,199.99,Late delivery
171971,68783,2017-10-01,2017-10-05,4,9,4,4,0,0,1,199.99,Shipping on time
171952,68777,2017-09-30,2017-10-03,4,8,4,3,0,0,1,199.99,Advance shipping
171947,68773,2017-09-30,2017-10-02,1,9,1,2,1,1,0,199.99,Late delivery
171905,68761,2017-09-30,2017-10-02,3,8,2,2,0,0,1,199.99,Shipping on time
171901,68759,2017-09-30,2017-10-01,2,9,0,1,1,1,0,199.99,Late delivery
171892,68756,2017-09-30,2017-10-02,1,9,1,2,1,1,0,199.99,Late delivery
171885,68754,2017-09-30,2017-10-02,1,9,1,2,1,0,1,199.99,Shipping canceled
171882,68754,2017-09-30,2017-10-02,1,9,1,2,1,0,1,199.99,Shipping canceled
171875,68751,2017-09-30,2017-10-02,1,9,1,2,1,1,0,199.99,Late delivery
171856,68742,2017-09-30,2017-10-03,4,8,4,3,0,0,1,199.99,Advance shipping
171829,68731,2017-09-30,2017-10-02,3,8,2,2,0,0,1,199.99,Shipping on time
171823,68727,2017-09-30,2017-10-03,3,7,2,3,1,1,0,199.99,Late delivery
171805,68721,2017-09-30,2017-10-02,1,7,1,2,1,1,0,199.99,Late delivery
171804,68721,2017-09-30,2017-10-02,1,7,1,2,1,1,0,199.99,Late delivery
171799,68717,2017-09-30,2017-10-03,3,9,2,3,1,1,0,199.99,Late delivery
171782,68710,2017-09-29,2017-10-01,1,9,1,2,1,1,0,199.99,Late delivery
171776,68709,2017-09-29,2017-10-01,1,8,1,2,1,1,0,199.99,Late delivery
171775,68708,2017-09-29,2017-10-03,3,8,2,4,2,1,0,199.99,Late delivery
171761,68702,2017-09-29,2017-10-02,4,8,4,3,0,0,1,199.99,Advance shipping
171756,68701,2017-09-29,2017-10-01,4,8,4,2,0,0,1,199.99,Advance shipping
171746,68696,2017-09-29,2017-10-01,4,9,4,2,0,0,1,199.99,Advance shipping
171744,68696,2017-09-29,2017-10-01,4,9,4,2,0,0,1,199.99,Advance shipping
171740,68694,2017-09-29,2017-10-04,4,9,4,5,1,1,0,199.99,Late delivery
171734,68692,2017-09-29,2017-10-02,4,7,4,3,0,0,1,199.99,Advance shipping
171722,68686,2017-09-29,2017-10-01,4,9,4,2,0,0,1,199.99,Shipping canceled
171717,68684,2017-09-29,2017-10-01,1,9,1,2,1,1,0,199.99,Late delivery
171706,68679,2017-09-29,2017-10-04,4,7,4,5,1,1,0,199.99,Late delivery
171705,68679,2017-09-29,2017-10-04,4,7,4,5,1,1,0,199.99,Late delivery
171704,68679,2017-09-29,2017-10-04,4,7,4,5,1,1,0,199.99,Late delivery
171700,68677,2017-09-29,2017-10-02,4,8,4,3,0,0,1,199.99,Advance shipping
171696,68676,2017-09-29,2017-10-01,4,8,4,2,0,0,1,199.99,Advance shipping
171694,68676,2017-09-29,2017-10-01,4,8,4,2,0,0,1,199.99,Advance shipping
171689,68675,2017-09-29,2017-10-05,4,8,4,6,2,1,0,199.99,Late delivery
171687,68672,2017-09-29,2017-10-02,4,8,4,3,0,0,1,199.99,Advance shipping
171686,68672,2017-09-29,2017-10-02,4,8,4,3,0,0,1,199.99,Advance shipping
171678,68670,2017-09-29,2017-10-05,3,9,2,6,4,1,0,199.99,Late delivery
171650,68655,2017-09-29,2017-10-05,4,9,4,6,2,1,0,199.99,Late delivery
171642,68653,2017-09-29,2017-10-03,4,7,4,4,0,0,1,199.99,Shipping on time
171636,68651,2017-09-29,2017-10-01,4,7,4,2,0,0,1,199.99,Advance shipping
171633,68649,2017-09-29,2017-10-04,4,9,4,5,1,1,0,199.99,Late delivery
171627,68647,2017-09-29,2017-10-02,4,9,4,3,0,0,1,199.99,Advance shipping
171617,68645,2017-09-29,2017-10-05,4,9,4,6,2,1,0,199.99,Late delivery
171610,68643,2017-09-29,2017-10-03,4,8,4,4,0,0,1,199.99,Shipping on time
171601,68639,2017-09-28,2017-10-03,4,9,4,5,1,1,0,199.99,Late delivery
171590,68634,2017-09-28,2017-10-03,4,8,4,5,1,1,0,199.99,Late delivery
171563,68623,2017-09-28,2017-10-02,4,7,4,4,0,0,1,199.99,Shipping on time
171539,68612,2017-09-28,2017-10-01,4,9,4,3,0,0,1,199.99,Advance shipping
171525,68609,2017-09-28,2017-10-03,4,9,4,5,1,1,0,199.99,Late delivery
171508,68603,2017-09-28,2017-10-02,3,9,2,4,2,1,0,199.99,Late delivery
171506,68603,2017-09-28,2017-10-02,3,9,2,4,2,1,0,199.99,Late delivery
171461,68581,2017-09-28,2017-09-30,4,9,4,2,0,0,1,199.99,Advance shipping
171454,68579,2017-09-28,2017-10-03,4,9,4,5,1,1,0,199.99,Late delivery
171428,68568,2017-09-27,2017-09-29,1,9,1,2,1,1,0,199.99,Late delivery
171423,68567,2017-09-27,2017-09-29,1,9,1,2,1,1,0,199.99,Late delivery
171387,68551,2017-09-27,2017-09-29,3,9,2,2,0,0,1,199.99,Shipping on time
171376,68545,2017-09-27,2017-10-03,4,9,4,6,2,1,0,199.99,Late delivery
171355,68536,2017-09-27,2017-09-29,4,9,4,2,0,0,1,199.99,Advance shipping
171316,68516,2017-09-27,2017-09-27,2,9,0,0,0,0,1,199.99,Shipping canceled
171306,68507,2017-09-27,2017-09-30,3,9,2,3,1,1,0,199.99,Late delivery
171298,68503,2017-09-26,2017-09-27,2,9,0,1,1,1,0,199.99,Late delivery
171289,68499,2017-09-26,2017-09-27,2,9,0,1,1,1,0,199.99,Late delivery
171285,68498,2017-09-26,2017-09-27,2,9,0,1,1,1,0,199.99,Late delivery
171284,68498,2017-09-26,2017-09-27,2,9,0,1,1,1,0,199.99,Late delivery
171275,68494,2017-09-26,2017-09-27,2,9,0,1,1,1,0,199.99,Late delivery
171255,68487,2017-09-26,2017-09-29,4,9,4,3,0,0,1,199.99,Advance shipping
171253,68487,2017-09-26,2017-09-29,4,9,4,3,0,0,1,199.99,Advance shipping
171248,68486,2017-09-26,2017-09-28,4,9,4,2,0,0,1,199.99,Advance shipping
171237,68481,2017-09-26,2017-09-28,4,9,4,2,0,0,1,199.99,Advance shipping
171218,68473,2017-09-26,2017-09-30,3,8,2,4,2,1,0,199.99,Late delivery
171205,68471,2017-09-26,2017-09-28,3,7,2,2,0,0,1,199.99,Shipping on time
171188,68464,2017-09-26,2017-10-01,4,8,4,5,1,1,0,199.99,Late delivery
171177,68459,2017-09-26,2017-10-01,4,9,4,5,1,1,0,199.99,Late delivery
171174,68458,2017-09-26,2017-09-28,1,9,1,2,1,1,0,199.99,Late delivery
171171,68458,2017-09-26,2017-09-28,1,9,1,2,1,1,0,199.99,Late delivery
171147,68453,2017-09-26,2017-09-30,3,7,2,4,2,1,0,199.99,Late delivery
171133,68449,2017-09-26,2017-10-01,4,9,4,5,1,1,0,199.99,Late delivery
171125,68444,2017-09-26,2017-10-01,3,9,2,5,3,0,1,199.99,Shipping canceled
171123,68444,2017-09-26,2017-10-01,3,9,2,5,3,0,1,199.99,Shipping canceled
171109,68438,2017-09-26,2017-09-30,4,8,4,4,0,0,1,199.99,Shipping on time
171094,68431,2017-09-25,2017-09-27,4,9,4,2,0,0,1,199.99,Advance shipping
171082,68427,2017-09-25,2017-09-28,4,9,4,3,0,0,1,199.99,Advance shipping
171077,68425,2017-09-25,2017-10-01,4,8,4,6,2,1,0,199.99,Late delivery
171075,68423,2017-09-25,2017-09-29,3,8,2,4,2,1,0,199.99,Late delivery
171072,68421,2017-09-25,2017-09-27,3,8,2,2,0,0,1,199.99,Shipping on time
171066,68419,2017-09-25,2017-09-30,3,8,2,5,3,1,0,199.99,Late delivery
171058,68417,2017-09-25,2017-09-28,4,8,4,3,0,0,1,199.99,Advance shipping
171051,68413,2017-09-25,2017-09-29,3,7,2,4,2,1,0,199.99,Late delivery
171028,68405,2017-09-25,2017-10-01,4,9,4,6,2,1,0,199.99,Late delivery
171014,68401,2017-09-25,2017-09-27,1,8,1,2,1,1,0,199.99,Late delivery
171004,68398,2017-09-25,2017-09-29,4,8,4,4,0,0,1,199.99,Shipping on time
170999,68397,2017-09-25,2017-09-28,4,8,4,3,0,0,1,199.99,Advance shipping
170984,68391,2017-09-25,2017-09-27,4,7,4,2,0,0,1,199.99,Advance shipping
170983,68391,2017-09-25,2017-09-27,4,7,4,2,0,0,1,199.99,Advance shipping
170982,68389,2017-09-25,2017-09-27,1,9,1,2,1,1,0,199.99,Late delivery
170971,68385,2017-09-25,2017-09-27,1,7,1,2,1,1,0,199.99,Late delivery
170961,68381,2017-09-25,2017-09-27,4,9,4,2,0,0,1,199.99,Advance shipping
170937,68372,2017-09-25,2017-09-28,4,9,4,3,0,0,1,199.99,Advance shipping
170934,68372,2017-09-25,2017-09-28,4,9,4,3,0,0,1,199.99,Advance shipping
170931,68371,2017-09-25,2017-09-27,4,9,4,2,0,0,1,199.99,Advance shipping
170930,68371,2017-09-25,2017-09-27,4,9,4,2,0,0,1,199.99,Advance shipping
170893,68357,2017-09-24,2017-09-27,3,9,2,3,1,1,0,199.99,Late delivery
170892,68356,2017-09-24,2017-09-26,4,9,4,2,0,0,1,199.99,Advance shipping
170891,68356,2017-09-24,2017-09-26,4,9,4,2,0,0,1,199.99,Advance shipping
170890,68355,2017-09-24,2017-09-30,4,9,4,6,2,1,0,199.99,Late delivery
170877,68350,2017-09-24,2017-09-30,3,7,2,6,4,1,0,199.99,Late delivery
170837,68337,2017-09-24,2017-09-27,3,9,2,3,1,1,0,199.99,Late delivery
170800,68319,2017-09-24,2017-09-26,1,7,1,2,1,1,0,199.99,Late delivery
170787,68314,2017-09-24,2017-09-26,1,8,1,2,1,1,0,199.99,Late delivery
170784,68312,2017-09-24,2017-09-27,3,7,2,3,1,1,0,199.99,Late delivery
170781,68312,2017-09-24,2017-09-27,3,7,2,3,1,1,0,199.99,Late delivery
170755,68302,2017-09-24,2017-09-26,1,7,1,2,1,1,0,199.99,Late delivery
170729,68292,2017-09-23,2017-09-26,4,9,4,3,0,0,1,199.99,Advance shipping
170724,68290,2017-09-23,2017-09-29,4,9,4,6,2,1,0,199.99,Late delivery
170711,68283,2017-09-23,2017-09-25,1,8,1,2,1,1,0,199.99,Late delivery
170664,68263,2017-09-23,2017-09-25,1,9,1,2,1,1,0,199.99,Late delivery
170661,68262,2017-09-23,2017-09-25,1,7,1,2,1,1,0,199.99,Late delivery
170658,68262,2017-09-23,2017-09-25,1,7,1,2,1,1,0,199.99,Late delivery
170649,68257,2017-09-23,2017-09-26,3,9,2,3,1,1,0,199.99,Late delivery
170641,68255,2017-09-23,2017-09-23,2,9,0,0,0,0,1,199.99,Shipping on time
170626,68249,2017-09-23,2017-09-28,4,8,4,5,1,1,0,199.99,Late delivery
170622,68246,2017-09-23,2017-09-25,4,7,4,2,0,0,1,199.99,Advance shipping
170607,68240,2017-09-23,2017-09-29,4,9,4,6,2,1,0,199.99,Late delivery
170593,68235,2017-09-23,2017-09-29,4,7,4,6,2,1,0,199.99,Late delivery
170578,68230,2017-09-22,2017-09-28,4,9,4,6,2,1,0,199.99,Late delivery
170575,68227,2017-09-22,2017-09-25,4,7,4,3,0,0,1,199.99,Advance shipping
170536,68211,2017-09-22,2017-09-24,1,7,1,2,1,1,0,199.99,Late delivery
170535,68211,2017-09-22,2017-09-24,1,7,1,2,1,1,0,199.99,Late delivery
170533,68210,2017-09-22,2017-09-24,1,7,1,2,1,1,0,199.99,Late delivery
170517,68201,2017-09-22,2017-09-24,4,9,4,2,0,0,1,199.99,Advance shipping
170514,68200,2017-09-22,2017-09-28,4,9,4,6,2,1,0,199.99,Late delivery
170510,68199,2017-09-22,2017-09-27,4,9,4,5,1,1,0,199.99,Late delivery
170488,68191,2017-09-22,2017-09-24,1,8,1,2,1,0,1,199.99,Shipping canceled
170481,68187,2017-09-22,2017-09-25,4,7,4,3,0,0,1,199.99,Advance shipping
170470,68183,2017-09-22,2017-09-26,4,9,4,4,0,0,1,199.99,Shipping on time
170444,68172,2017-09-22,2017-09-25,4,8,4,3,0,0,1,199.99,Advance shipping
170429,68165,2017-09-22,2017-09-28,3,7,2,6,4,1,0,199.99,Late delivery
170428,68164,2017-09-22,2017-09-27,4,7,4,5,1,1,0,199.99,Late delivery
170423,68160,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170422,68160,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170419,68159,2017-09-21,2017-09-26,4,9,4,5,1,1,0,199.99,Late delivery
170411,68156,2017-09-21,2017-09-23,1,9,1,2,1,1,0,199.99,Late delivery
170392,68152,2017-09-21,2017-09-23,1,9,1,2,1,1,0,199.99,Late delivery
170386,68148,2017-09-21,2017-09-25,4,9,4,4,0,0,1,199.99,Shipping on time
170365,68141,2017-09-21,2017-09-23,4,9,4,2,0,0,1,199.99,Advance shipping
170359,68140,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170356,68136,2017-09-21,2017-09-23,4,9,4,2,0,0,1,199.99,Advance shipping
170352,68134,2017-09-21,2017-09-26,4,9,4,5,1,1,0,199.99,Late delivery
170319,68122,2017-09-21,2017-09-24,4,9,4,3,0,0,1,199.99,Advance shipping
170316,68121,2017-09-21,2017-09-23,4,9,4,2,0,0,1,199.99,Advance shipping
170308,68118,2017-09-21,2017-09-25,4,9,4,4,0,0,1,199.99,Shipping on time
170299,68115,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170295,68112,2017-09-21,2017-09-24,4,9,4,3,0,0,1,199.99,Advance shipping
170294,68112,2017-09-21,2017-09-24,4,9,4,3,0,0,1,199.99,Advance shipping
170285,68110,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170282,68110,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170281,68110,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170280,68108,2017-09-21,2017-09-25,4,9,4,4,0,0,1,199.99,Shipping on time
170273,68105,2017-09-21,2017-09-27,4,9,4,6,2,1,0,199.99,Late delivery
170269,68103,2017-09-21,2017-09-25,4,9,4,4,0,0,1,199.99,Shipping on time
170266,68103,2017-09-21,2017-09-25,4,9,4,4,0,0,1,199.99,Shipping on time
